805306368  157174.8218749999 214.3572605887 67.7857176469 0 38     146138.3656250001 244.7630760342 77.4008807393 0 38     14906.9584962000 41.4853733741 13.1188269447 34808 39     16514.0183593001 52.6764765184 16.6577644914 39106 39     2168.8449461999 12.6368902758 3.9961355814 34808 39     2102.3772951000 12.1210537043 3.8330137347 34808 39     2051.8523558998 15.9596870410 5.0468961794 34808 39     1004.4978273001 7.7194554337 2.4411061467 34808 39      
838860800  164236.0718750000 209.8436321305 66.3583830029 0 39     153104.5953125002 305.2121353441 96.5165517231 0 39     16329.3025392002 90.5234359589 28.6260239260 36173 40     18121.4945312000 102.5740820157 32.4367728077 40671 40     2261.8110106999 27.7000262441 8.7595174179 36173 40     2197.7076415000 17.1469735631 5.4223491439 36173 40     2135.9091552000 44.5951694669 14.1022308159 36173 40     1049.0535278000 11.7373234971 3.7116675885 36173 40      
872415232  171148.7531250000 623.8686462479 197.2845882951 0 39     160022.6859375001 185.2768138375 58.5896729358 0 39     16009.5015622999 91.1009757776 28.8086580527 37578 40     17914.2345701999 10.5544889875 3.3376224740 42245 40     2295.3966065001 2.8289353380 .8945879021 37578 40     2245.2856934000 11.3483137722 3.5886519123 37578 40     2178.1695556000 9.1497925742 2.8934184653 37578 40     1100.2044068001 14.7654630506 4.6692493947 37578 40      
905969664  177487.0750000000 340.9710414807 107.8245107262 0 39     165739.0468750000 234.5528220101 74.1721149188 0 39     17708.4322264999 47.6771735864 15.0768460935 38997 40     19675.2126952000 94.1720499563 29.7798169795 43814 40     2431.9002440998 18.5094697855 5.8532082805 38997 40     2366.4312011001 40.3558965738 12.7616550194 38997 40     2310.0684326000 24.2706087567 7.6750403871 38997 40     1201.1620604998 24.9619613253 7.8936652654 38997 40      
939524096  186890.3906250001 188.4849270056 59.6041673961 0 38     173885.9781250000 338.9963036379 107.2000437896 0 38     17440.3914060999 48.0310315118 15.1887457947 40411 40     19299.8593750000 59.5594651023 18.8343565948 45421 40     2501.2828610999 24.7170149865 7.8162064319 40411 40     2440.5886474998 12.9227878249 4.0865443246 40411 40     2381.3248777999 8.1048512237 2.5629789964 40411 40     1225.9064697000 32.9402239862 10.4166134434 40411 40      
973078528  194700.3781249999 366.4894405382 115.8941370526 0 38     178762.7921875001 192.3335960981 60.8212234254 0 38     18958.6566408000 27.9023076144 8.8234844038 41754 40     21113.9259766000 29.5116541764 9.3324044718 46974 40     2591.2104736001 3.5097585052 1.1098830913 41754 40     2532.6290039999 5.7103057404 1.8057572275 41754 40     2598.3468505002 377.8596938962 119.4897268711 41754 40     1258.2052613000 46.5383378676 14.7167146183 41754 40      
1006632960  201621.8796875000 406.1908565421 128.4488271435 0 38     187884.2484375001 292.7580521469 92.5782248158 0 38     18678.7925781000 66.4367075713 21.0091316172 43295 40     20692.0550782002 71.7726152200 22.6964937726 48716 40     2693.5870604002 14.3825547677 4.5481631639 43295 40     2624.6085936998 17.7225314810 5.6043565385 43295 40     2562.3136961000 14.5334810490 4.5958902446 43295 40     1251.3283446000 8.2074181588 2.5954135091 43295 40      
1040187392  208294.6500000000 512.7960981003 162.1603645279 0 38     191868.6703125001 321.6272717175 101.7074736275 0 38     20239.7279295002 29.8729330383 9.4466508792 44757 40     22509.9943360001 24.1283731444 7.6300615372 50375 40     2812.8890625001 12.2997053936 3.8895083593 44757 40     2738.6510255001 12.8829760276 4.0739547289 44757 40     2649.8864502001 10.0003158621 3.1623775446 44757 40     1305.3595458000 8.7614626482 2.7706177603 44757 40      
1073741824  215214.5062500000 520.9966095739 164.7535939514 0 38     199408.1953124999 402.1872791246 127.1827848007 0 38     19837.9916015999 74.3433857528 23.5094427952 46211 40     21729.2656251001 110.0768882529 34.8093684630 51962 40     3557.3583252997 231.9076021329 73.3356229463 46211 40     3709.8729734998 100.6269765151 31.8210439850 46211 40     3703.6379638001 66.8536071664 21.1409668448 46211 40     1624.7803711998 14.8451642692 4.6944531331 46211 40      
 
