0.40  71290.8867190001 398.8713861407 0 2370     189802.1406250000 570.3624968096 0 2370     31993.8691407499 400.1011448925 35982330 2370     38662.6181640000 523.0459073837 35982281 2370     10936.0839845001 76.7078039180 35982330 2370     10801.5708007501 223.7414502007 35982330 2370     9008.3596189999 22.5755073756 35982330 2370     7504.6077880000 56.8033618139 35982330 2370      
0.41  61939.5605470000 795.4869296241 0 2394     188451.1054687500 2345.3102083452 0 2394     30204.5556640000 23.1085920290 36240464 2394     36312.3847657500 65.1127082127 36240491 2394     9181.0705565001 110.2088058022 36240464 2394     9084.9804690000 43.2069154428 36240464 2394     9031.8491212500 28.6210493141 36240464 2394     7492.5552977501 13.0649416171 36240464 2394      
0.42  49413.1787112500 79.9877735849 0 2422     183255.5664062500 3127.4237484400 0 2422     30003.8359372500 34.0158388012 36498979 2422     36062.4521485000 73.2636791416 36499073 2422     9271.2216797500 170.5239184872 36498979 2422     9447.6164550001 54.1340259375 36498979 2422     9095.2233887500 41.1649155161 36498979 2422     7742.6368407501 58.1662196775 36498979 2422      
0.43  50652.4345702501 2021.2403417565 0 2423     181957.8242187500 1000.8627452974 0 2423     30050.2744137500 83.2040765604 36756961 2423     36130.0214842501 109.5730426379 36756901 2423     9247.2502442500 60.2819954432 36756961 2423     9196.5541992500 69.2396933913 36756961 2423     9129.2241210000 34.0306713786 36756961 2423     7720.1116942501 86.1499838613 36756961 2423      
0.44  52661.0312502501 1893.7482228081 0 2431     182018.3906249999 120.3800114968 0 2431     30094.1499022500 31.7018731766 37015031 2431     36108.4355470000 48.2096317500 37015031 2431     9288.2731932500 42.7851090338 37015031 2431     9253.4165037500 49.2489935274 37015031 2431     9200.2185060000 67.8162541002 37015031 2431     7802.5240479999 93.1658648313 37015031 2431      
0.45  52483.6757812501 1146.2330165324 0 2427     183368.8398437501 693.4668285134 0 2427     30088.3896482500 73.6688383518 37273135 2427     36299.6269530000 69.8727935031 37273036 2427     9341.0646975001 87.4984469033 37273135 2427     9296.8156740000 33.8955963444 37273135 2427     9256.6462402500 53.4542112439 37273135 2427     7862.0130615000 48.5437207563 37273135 2427      
0.46  53631.3007810000 884.1727640889 0 2450     182193.1250000001 4303.1636671435 0 2450     30091.9355470001 38.6298240986 37531312 2450     36368.5449219999 58.8326659816 37530754 2450     9423.1354982499 41.4824252149 37531312 2450     9344.1489257500 60.7767649490 37531312 2450     9266.4650880000 79.3300936755 37531312 2450     7904.7210692501 47.8231262572 37531312 2450      
0.47  54105.8134767499 1406.8964047347 0 2444     185320.8085937501 4056.6059879735 0 2444     30141.5366210001 53.6460439231 37788756 2444     36224.9580077499 79.9607856941 37788799 2444     9426.7529300000 18.2497954639 37788756 2444     9350.5854492500 52.4338051306 37788756 2444     9271.6401367501 18.5850333600 37788756 2444     7869.5366210000 81.0713444724 37788756 2444      
0.48  54304.3164065000 352.6264689106 0 2456     187115.3945312501 6610.2633895453 0 2456     30178.5996092500 11.1318418858 38044335 2456     36268.9189450000 32.3963816972 38044297 2456     9448.4191892499 40.9935887716 38044335 2456     9439.6894529999 26.0923030445 38044335 2456     9393.9096677500 28.2081800310 38044335 2456     7956.1307372501 53.8265032077 38044335 2456      
0.49  54509.6474610000 2507.3982107769 0 2458     186745.7421875000 3383.6406966000 0 2458     30189.9326170000 25.5264839551 38301612 2458     36447.9550782500 79.9667668912 38301612 2458     9452.5971680000 12.4663805230 38301612 2458     9413.7841795000 32.0367861530 38301612 2458     9416.9001462499 27.1804634005 38301612 2458     7998.3684082499 115.6258754665 38301612 2458      
0.50  53539.8505857499 377.1799875988 0 2463     185936.5039062500 2436.0655694623 0 2463     30264.1767580000 31.7748803089 38558517 2463     36519.8398437499 63.6741707093 38558534 2463     9542.6784669999 23.9720385969 38558517 2463     9492.4294435000 18.0180419953 38558517 2463     9422.1354980000 4.2055186561 38558517 2463     8073.0627442500 87.6452886242 38558517 2463      
0.51  53917.5371095000 1233.6371131479 0 2476     191217.6679687500 933.5685336007 0 2476     30299.6406249999 24.2308723720 38815204 2476     36558.9541017499 44.0514771343 38815204 2476     9581.6665040000 14.2916557031 38815204 2476     9533.4680175000 11.2839787111 38815204 2476     9474.0363770000 16.9703533300 38815204 2476     7984.5496824999 36.6968795953 38815204 2476      
0.52  52670.1279297500 175.0784772148 0 2483     192154.3320312501 2304.5547765941 0 2483     30378.7714842500 69.0837853553 39075238 2483     36553.5800780001 56.2815307254 39075238 2483     9631.3562012499 23.7903349218 39075238 2483     9585.8715820001 10.1609279001 39075238 2483     9510.2526855001 4.5291988225 39075238 2483     8076.0930177500 5.0867569156 39075238 2483      
0.53  52224.2519530000 825.6057302780 0 2470     191829.2968750000 2929.2386174725 0 2470     30536.6450197500 121.4203244902 39333370 2470     36602.0263670000 78.4726701711 39333370 2470     9696.0854492500 11.0623400467 39333370 2470     9648.9223632500 19.5078050618 39333370 2470     9576.2194825000 18.9421820930 39333370 2470     8122.2209469999 19.7098467585 39333370 2470      
0.54  51766.8955077500 841.1904621102 0 2493     191254.8906249999 1947.0065302596 0 2493     30554.2236327500 21.7353370998 39589117 2493     36665.7187500000 68.6724231907 39589117 2493     9733.5070802500 4.5698095328 39589117 2493     9668.6406250001 20.7580902330 39589117 2493     9611.0820312500 16.7847402080 39589117 2493     8169.7556152501 6.1774454160 39589117 2493      
0.55  52238.5458982500 782.4123531995 0 2480     189101.9648437499 4384.7671745705 0 2480     30618.7709960000 51.7292826454 39846584 2480     36746.8251952501 68.0672833478 39846584 2480     9822.5039060001 42.6529093846 39846584 2480     9745.8366697500 30.6358034275 39846584 2480     9659.5185547500 10.7926902603 39846584 2480     8200.2061767501 12.8439043903 39846584 2480      
0.56  53386.1289060000 466.8885583812 0 2481     187071.4179687500 2619.8228902227 0 2481     30743.7958987500 109.2239977840 40103544 2481     36724.8291015000 87.8193721264 40103566 2481     9809.9548337499 34.7138170810 40103544 2481     9728.8059082499 21.6734966549 40103544 2481     9670.6213380000 12.1250082350 40103544 2481     8197.3444822501 9.2747437874 40103544 2481      
0.57  52335.0947267501 693.9311730011 0 2499     188378.3281249999 2526.7798943076 0 2499     0.57  0.57  484.3416975001 1.6509811905 0 524     1392.1045230000 10.9373888643 0 524     290.1720882501 3.3762898958 403639 524     349.0135957501 .6635794648 403639 524     90.2944427500 1.8638502567 403639 524     87.3674202500 1.8375676259 403639 524     98.7368087501 23.3489003021 403639 524     70.0084687499 .6286145468 403639 524      
0.59  489.8038940000 1.5160178723 0 537     1404.7260132501 6.6271405453 0 537     290.7893217500 2.3753322940 410156 537     349.5441817501 1.1557988337 410156 537     87.8509217500 2.9308339610 410156 537     89.4296247499 3.2273393560 410156 537     95.1559470001 .9623921199 410156 537     69.4247762500 1.3586498353 410156 537      
0.61  493.1753845000 7.1577276615 0 557     1397.4967650000 11.5889138623 0 557     292.1639402500 .8160613483 414887 557     351.7391360001 2.3067396406 414962 557     86.5410002501 .5681997715 414887 557     92.7232417500 2.3120225416 414887 557     93.4546470001 1.2570746006 414887 557     69.3168735000 1.0971038506 414887 557      
0.63  485.2838365001 12.7255985646 0 530     1408.9209900000 12.7977560641 0 530     291.5328900001 1.1613218649 419050 530     349.1915892500 1.6030183176 419050 530     90.1016637500 3.1597269211 419050 530     89.5154095000 4.0008757914 419050 530     92.9513912500 3.8115375864 419050 530     75.1990012500 9.3351697541 419050 530      
0.65  464.3982467500 1.5182081638 0 546     1400.9753110001 7.6231045383 0 546     289.9469835000 1.4784693163 425404 546     356.5070265001 11.0057907769 425404 546     90.5889432500 2.4259829308 425404 546     91.2836590001 3.5779282154 425404 546     93.2432877501 4.4425317472 425404 546     74.6081770000 3.8368507511 425404 546      
0.67  494.2254942499 1.4574082843 0 567     1382.0572815001 9.5841702331 0 567     294.9330825000 10.7179471715 430246 567     350.9718627499 1.0109333520 430255 567     91.6399745001 2.8670422373 430246 567     90.7660010000 3.9110023980 430246 567     93.9058112500 2.7954882116 430246 567     71.0813482499 1.9595258295 430246 567      
 
