0.86  60135.9316405001 1375.2386567927 0 2641     192337.3906250001 4246.1947826258 0 2641     32211.9345702501 35.9025577164 47815270 2641     38365.4687500000 47.3907984281 47815928 2641     11206.6674805000 25.3921586049 47815270 2641     11155.0749512500 25.1718704678 47815270 2641     11162.2402345000 113.6350186305 47815270 2641     9635.5019527500 44.9311792771 47815270 2641      
0.87  60457.7753905000 1003.0978042649 0 2648     196272.4843750001 4500.7581330772 0 2648     32316.7626952500 50.3385718696 48073105 2648     38482.8681642499 104.0727711719 48072455 2648     11276.9418944999 27.0246309279 48073105 2648     11414.6982422499 43.4573908858 48073105 2648     11206.0705567500 105.1912943241 48073105 2648     9707.7348632501 131.9776287340 48073105 2648      
0.88  59227.0595702500 1540.1849265214 0 2655     194030.2539062500 4664.8770496560 0 2655     32401.7099610000 34.5386156722 48330208 2655     38519.9697265000 44.1830760401 48330705 2655     11263.5986330000 5.7181380123 48330208 2655     11211.9963380000 15.7126163782 48330208 2655     11151.4650880000 23.9884446136 48330208 2655     9606.1452637500 11.0043362745 48330208 2655      
0.89  58761.8457030000 59.4576422174 0 2679     193736.0390624999 609.3948207914 0 2679     32467.8964845001 31.5496523150 48587195 2679     38603.3066407499 13.3677548237 48587600 2679     11312.2302245000 12.8651257004 48587195 2679     11246.1667482500 6.8436984207 48587195 2679     11193.3542480000 24.8301255867 48587195 2679     9682.6362304999 30.1824580910 48587195 2679      
0.90  58946.0078125000 68.1566564921 0 2667     192332.1250000001 115.9739434804 0 2667     32506.4526365000 49.3376269290 48844667 2668     38668.4208984999 32.9000859216 48844986 2668     11335.4377440000 11.6920830634 48844667 2668     11283.8395995000 9.5152815991 48844667 2668     11225.2072755000 10.4234052233 48844667 2668     9722.9238280000 6.2202925519 48844667 2668      
0.91  58923.5849607499 26.5964945905 0 2669     193766.1562500001 451.8200123586 0 2669     32583.5131835000 54.7485560099 49099153 2669     38682.4345702500 26.6867970285 49101108 2669     11378.8796387500 34.2069386887 49099153 2669     11376.4697265001 17.9080983828 49099153 2669     11291.3994140000 19.4762852172 49099153 2669     9768.0527342500 16.9092596962 49099153 2669      
0.92  59576.7148434999 232.2229772666 0 2672     195903.1054687500 284.4077111380 0 2672     32680.4287107500 37.4983785633 49359509 2672     38743.1513675001 45.7465475098 49360242 2672     11436.6186525001 71.9562821901 49359509 2672     11376.7341310000 34.8363214095 49359509 2672     11311.4287107500 25.6367318880 49359509 2672     9763.7382812499 12.3870240465 49359509 2672      
0.93  62606.5683595000 92.7639180625 0 2685     194214.8007812499 642.3693885734 0 2685     32685.9833985001 38.3833177931 49615864 2685     38866.9863282499 31.8131308165 49616029 2685     11473.0798342500 18.7625651381 49615864 2685     11547.8259277500 224.7394695349 49615864 2685     11366.1855467500 16.9162770012 49615864 2685     9746.4445800000 54.7943853251 49615864 2685      
0.94  62721.8525392500 123.0433390842 0 2690     196913.7070312499 327.8962616352 0 2690     32722.5136717500 25.5394605701 49872811 2690     38930.3134765000 32.6115680342 49873627 2690     11562.3044432500 10.1222865402 49872811 2690     11504.7036132500 32.6178194796 49872811 2690     11408.4943847500 18.6774237007 49872811 2690     9782.6313475001 42.1954357234 49872811 2690      
0.95  62879.4414060000 80.0775605770 0 2693     196964.4687500000 67.7934028889 0 2693     32830.8417970000 36.6728840713 50131350 2694     38996.9267580001 50.4748609187 50131068 2694     11603.6535642500 14.9055372499 50131350 2694     11553.3718260000 49.5373395166 50131350 2694     11475.5764159999 18.3150927762 50131350 2694     9875.9506837500 27.3166644396 50131350 2694      
0.96  63471.5283202501 91.7591851503 0 2706     196530.1484374999 179.9678223282 0 2706     32922.1386717499 39.9115767275 50386824 2706     39095.2802732500 61.0035486803 50386918 2706     11672.0910645000 16.1308717845 50386824 2706     11625.0600585000 11.0977814016 50386824 2706     11558.9189454999 23.3624242548 50386824 2706     9912.5021972500 46.6702179723 50386824 2706      
0.97  63438.0146482501 332.0980872738 0 2712     191212.0351562500 545.8629025032 0 2712     33033.7207032500 77.9764631809 50644483 2713     39047.8281250000 38.9090412556 50644729 2713     11719.8679200000 15.5524946908 50644483 2713     11673.5927732500 17.2812208313 50644483 2713     11609.4912107500 9.2716541637 50644483 2713     10006.8820802501 35.9655619654 50644483 2713      
0.98  58870.6601560000 68.6331822332 0 2705     191258.1015625000 1128.3272662121 0 2705     32960.2011717500 52.7209879411 50899591 2705     39118.6972657500 45.2017501116 50900046 2705     11720.7856442499 13.5072656215 50899591 2705     11645.5019530000 12.2414583474 50899591 2705     11589.9506837500 9.1564383336 50899591 2705     9973.8078615001 18.2323675242 50899591 2705      
0.99  61663.5966797500 68.8474276890 0 2709     192104.5000000000 207.5845997374 0 2709     33073.1708985000 42.5877414274 51157880 2709     39191.7910152500 54.2676763011 51157301 2709     11799.3640137500 17.2355905216 51157880 2709     11766.6630860000 19.7172182895 51157880 2709     11718.8732907501 29.9574419501 51157880 2709     10067.5502927500 28.5266559576 51157880 2709      
1.00  
